,Iteration,Metric,Min,Avg,Std,Max
7771,555,Q2,0.05971588525198175,0.08100276508921507,0.011741393576229142,0.10311867311645742
7772,555,Q3,0.07095763024707581,0.09571988971685116,0.015326401896633703,0.12582993005909834
7773,555,Q4,0.07561379974621701,0.12323433172956852,0.0207703564757542,0.16484399616383708
7774,555,Q5,0.20766411337107746,0.2686573551431816,0.031318782549126206,0.31659339733295994
7775,555,Business,0.4828521375000072,0.5019899783333375,0.014095295605912854,0.5510621916666699
7776,555,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7777,555,Susceptible,0.4833333333333333,0.7261904761904762,0.16227967795614773,0.98
7778,555,Infected,0.0,0.22580952380952385,0.14899737476571467,0.44333333333333336
7779,555,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7780,555,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7781,555,Asymptomatic,0.9366666666666666,0.9727619047619048,0.0193626332048575,1.0
7782,555,Hospitalization,0.0,0.016666666666666663,0.013309502512973848,0.04666666666666667
7783,555,Severe,0.0,0.0008571428571428571,0.0018418171053155921,0.006666666666666667
7784,556,Q1,0.035726169283342865,0.06460502913471355,0.011194056836785465,0.09575671499153314
7785,556,Q2,0.05971588525198175,0.08100276508921507,0.011741393576229142,0.10311867311645742
7786,556,Q3,0.07095763024707581,0.09571988971685116,0.015326401896633703,0.12582993005909834
7787,556,Q4,0.07561379974621701,0.12323433172956852,0.0207703564757542,0.16484399616383708
7788,556,Q5,0.20766411337107746,0.2686573551431816,0.031318782549126206,0.31659339733295994
7789,556,Business,0.4828521375000072,0.5019899783333375,0.014095295605912854,0.5510621916666699
7790,556,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7791,556,Susceptible,0.4833333333333333,0.7261904761904762,0.16227967795614773,0.98
7792,556,Infected,0.0,0.22580952380952385,0.14899737476571467,0.44333333333333336
7793,556,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7794,556,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7795,556,Asymptomatic,0.9366666666666666,0.9727619047619048,0.0193626332048575,1.0
7796,556,Hospitalization,0.0,0.016666666666666663,0.013309502512973848,0.04666666666666667
7797,556,Severe,0.0,0.0008571428571428571,0.0018418171053155921,0.006666666666666667
7798,557,Q1,0.035726169283342865,0.06460502913471355,0.011194056836785465,0.09575671499153314
7799,557,Q2,0.05971588525198175,0.08100276508921507,0.011741393576229142,0.10311867311645742
7800,557,Q3,0.07095763024707581,0.09571988971685116,0.015326401896633703,0.12582993005909834
7801,557,Q4,0.07561379974621701,0.12323433172956852,0.0207703564757542,0.16484399616383708
7802,557,Q5,0.20766411337107746,0.2686573551431816,0.031318782549126206,0.31659339733295994
7803,557,Business,0.4828521375000072,0.5019899783333375,0.014095295605912854,0.5510621916666699
7804,557,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7805,557,Susceptible,0.4833333333333333,0.7261904761904762,0.16227967795614773,0.98
7806,557,Infected,0.0,0.22580952380952385,0.14899737476571467,0.44333333333333336
7807,557,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7808,557,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7809,557,Asymptomatic,0.9366666666666666,0.9727619047619048,0.0193626332048575,1.0
7810,557,Hospitalization,0.0,0.016666666666666663,0.013309502512973848,0.04666666666666667
7811,557,Severe,0.0,0.0008571428571428571,0.0018418171053155921,0.006666666666666667
7812,558,Q1,0.035726169283342865,0.06460502913471355,0.011194056836785465,0.09575671499153314
7813,558,Q2,0.05971588525198175,0.08100276508921507,0.011741393576229142,0.10311867311645742
7814,558,Q3,0.07095763024707581,0.09571988971685116,0.015326401896633703,0.12582993005909834
7815,558,Q4,0.07561379974621701,0.12323433172956852,0.0207703564757542,0.16484399616383708
7816,558,Q5,0.20766411337107746,0.2686573551431816,0.031318782549126206,0.31659339733295994
7817,558,Business,0.4828521375000072,0.5019899783333375,0.014095295605912854,0.5510621916666699
7818,558,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7819,558,Susceptible,0.4833333333333333,0.7261904761904762,0.16227967795614773,0.98
7820,558,Infected,0.0,0.22580952380952385,0.14899737476571467,0.44333333333333336
7821,558,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7822,558,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7823,558,Asymptomatic,0.9366666666666666,0.9727619047619048,0.0193626332048575,1.0
7824,558,Hospitalization,0.0,0.016666666666666663,0.013309502512973848,0.04666666666666667
7825,558,Severe,0.0,0.0008571428571428571,0.0018418171053155921,0.006666666666666667
7826,559,Q1,0.035726169283342865,0.06460502913471355,0.011194056836785465,0.09575671499153314
7827,559,Q2,0.05971588525198175,0.08100276508921507,0.011741393576229142,0.10311867311645742
7828,559,Q3,0.07095763024707581,0.09571988971685116,0.015326401896633703,0.12582993005909834
7829,559,Q4,0.07561379974621701,0.12323433172956852,0.0207703564757542,0.16484399616383708
7830,559,Q5,0.20766411337107746,0.2686573551431816,0.031318782549126206,0.31659339733295994
7831,559,Business,0.4828521375000072,0.5019899783333375,0.014095295605912854,0.5510621916666699
7832,559,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7833,559,Susceptible,0.4833333333333333,0.7261904761904762,0.16227967795614773,0.98
7834,559,Infected,0.0,0.22580952380952385,0.14899737476571467,0.44333333333333336
7835,559,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7836,559,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7837,559,Asymptomatic,0.9366666666666666,0.9727619047619048,0.0193626332048575,1.0
7838,559,Hospitalization,0.0,0.016666666666666663,0.013309502512973848,0.04666666666666667
7839,559,Severe,0.0,0.0008571428571428571,0.0018418171053155921,0.006666666666666667
7840,560,Q1,0.03571625261667618,0.06458854520614213,0.011194727581597364,0.09574633999153312
7841,560,Q2,0.05971134358531509,0.08098450747016746,0.011748632789459548,0.1031046731164574
7842,560,Q3,0.07081293858040913,0.09569171900256544,0.01534101994435595,0.12581859672576504
7843,560,Q4,0.07560136224621704,0.12321572042004472,0.020777941709753136,0.16482751699717044
7844,560,Q5,0.20763969670441074,0.2686145420479435,0.03134059104214305,0.31657712649962666
7845,560,Business,0.4828096375000074,0.5020163816666711,0.014162063237058441,0.5513902750000034
7846,560,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7847,560,Susceptible,0.4833333333333333,0.7233333333333333,0.16380398661737766,0.98
7848,560,Infected,0.0,0.2286666666666667,0.15052542895439547,0.44666666666666666
7849,560,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7850,560,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7851,560,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7852,560,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7853,560,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7854,561,Q1,0.03570633595000953,0.06457199270614213,0.011195556555819048,0.09573596499153317
7855,561,Q2,0.059706801918648425,0.0809617584225484,0.01175660681637435,0.10309067311645742
7856,561,Q3,0.07064904691374248,0.09565669114542258,0.015359312697746734,0.12580726339243167
7857,561,Q4,0.07558892474621702,0.12318980625337805,0.020792897450768698,0.16481103783050374
7858,561,Q5,0.2076152800377441,0.2685620946669911,0.031369893967640144,0.3165608556662933
7859,561,Business,0.4827671375000073,0.5020711392857186,0.014260729617128294,0.5519475583333366
7860,561,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7861,561,Susceptible,0.4833333333333333,0.7218095238095238,0.16419373546649066,0.98
7862,561,Infected,0.0,0.2301904761904762,0.15089141024947322,0.44666666666666666
7863,561,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7864,561,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7865,561,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7866,561,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7867,561,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7868,562,Q1,0.035696419283342884,0.06455574877757067,0.011196179713237123,0.09572558999153316
7869,562,Q2,0.05970226025198176,0.08093969508921507,0.011764836253053423,0.10307667311645742
7870,562,Q3,0.07054035524707579,0.09562574328827972,0.01537374018893326,0.12579593005909834
7871,562,Q4,0.07557648724621703,0.12316327494385425,0.020810246291646857,0.16479455866383708
7872,562,Q5,0.2075908633710774,0.2684931558574673,0.03141690911659427,0.3165445848329599
7873,562,Business,0.4827246375000074,0.5021379311904806,0.0143841669839875,0.5525336416666701
7874,562,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7875,562,Susceptible,0.4833333333333333,0.7199999999999999,0.16501466986253455,0.98
7876,562,Infected,0.0,0.232,0.15168304464160134,0.45
7877,562,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7878,562,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7879,562,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7880,562,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7881,562,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7882,563,Q1,0.035686502616676184,0.06454145913471354,0.011196152299956429,0.09571521499153317
7883,563,Q2,0.059697718585315085,0.08091958604159599,0.011767674587167529,0.10306267311645742
7884,563,Q3,0.07040526358040912,0.095592292573994,0.015386301329693406,0.125784596725765
7885,563,Q4,0.07556404974621704,0.1231347893486161,0.02082742214492862,0.16477807949717044
7886,563,Q5,0.2075664467044107,0.2684408113336577,0.03144660031890492,0.31652831399962666
7887,563,Business,0.4826965375000074,0.5021886773809566,0.014478243894753972,0.5530765250000034
7888,563,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7889,563,Susceptible,0.4833333333333333,0.7187619047619046,0.16565998015496475,0.98
7890,563,Infected,0.0,0.2332380952380952,0.15234148298359748,0.45
7891,563,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7892,563,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7893,563,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7894,563,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7895,563,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7896,564,Q1,0.03567658595000953,0.06453159234899923,0.011194498319866995,0.09570483999153316
7897,564,Q2,0.059693176918648415,0.08090417413683411,0.011764965187871798,0.10304867311645743
7898,564,Q3,0.07034457191374248,0.0955610018597083,0.015399048681960844,0.12577326339243164
7899,564,Q4,0.07538961224621701,0.12310558375337805,0.020849802001447117,0.16476160033050372
7900,564,Q5,0.20754203003774405,0.26837790680984824,0.03146225397295395,0.3165120431662933
7901,564,Business,0.4827109375000074,0.5022764830952424,0.014540021651618672,0.5532205250000034
7902,564,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7903,564,Susceptible,0.4833333333333333,0.7187619047619046,0.16565998015496475,0.98
7904,564,Infected,0.0,0.2332380952380952,0.15234148298359748,0.45
7905,564,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7906,564,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7907,564,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7908,564,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7909,564,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7910,565,Q1,0.035666669283342875,0.06451545127757066,0.011195108164023,0.09569446499153318
7911,565,Q2,0.05968863525198175,0.08088043080350077,0.011772065353479218,0.10303467311645743
7912,565,Q3,0.07022868024707579,0.09553111685970828,0.015413896987675044,0.1257619300590983
7913,565,Q4,0.07537717474621704,0.12308573815813995,0.020859238777812362,0.1647451211638371
7914,565,Q5,0.2075176133710774,0.2683150365717529,0.031492600007598404,0.3164957723329599
7915,565,Business,0.4826684375000075,0.5023310350000044,0.01462631654000549,0.5535546083333367
7916,565,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7917,565,Susceptible,0.4833333333333333,0.718,0.16605831830825302,0.98
7918,565,Infected,0.0,0.234,0.1527084575780694,0.45
7919,565,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7920,565,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7921,565,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7922,565,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7923,565,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7924,566,Q1,0.0356567526166762,0.06449639592042783,0.011197622255853593,0.0956840899915332
7925,566,Q2,0.05968409358531509,0.08086059604159603,0.011778832222625112,0.10302067311645743
7926,566,Q3,0.07003118858040913,0.09549941471685112,0.0154287994739563,0.12575059672576502
7927,566,Q4,0.07536473724621702,0.12305296684861615,0.02088319014261895,0.16472864199717047
7928,566,Q5,0.20749319670441072,0.2682468863336577,0.03151463482498642,0.31647950149962656
7929,566,Business,0.4826835375000075,0.502404615476195,0.014712701168583982,0.5540842916666701
7930,566,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7931,566,Susceptible,0.4833333333333333,0.7163809523809525,0.16708399451919326,0.98
7932,566,Infected,0.0,0.2356190476190476,0.15372986290340376,0.45
7933,566,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7934,566,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7935,566,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7936,566,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7937,566,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7938,567,Q1,0.03564683595000953,0.06447819770614213,0.011200321547837238,0.0956737149915332
7939,567,Q2,0.059679551918648426,0.08083688699397698,0.011786237981632069,0.10300667311645746
7940,567,Q3,0.06999449691374242,0.095469392573994,0.015439955795479278,0.12573926339243166
7941,567,Q4,0.07529829974621705,0.12302026411052087,0.020904534748446845,0.16471216283050374
7942,567,Q5,0.20746878003774405,0.2681784618098482,0.03155467202002443,0.3164632306662932
7943,567,Business,0.4826410375000078,0.5024797388095281,0.014824012973772909,0.5546775750000035
7944,567,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7945,567,Susceptible,0.4833333333333333,0.7145714285714285,0.16784740937669287,0.98
7946,567,Infected,0.0,0.2374285714285714,0.15448241429538384,0.45
7947,567,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7948,567,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7949,567,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7950,567,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7951,567,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7952,568,Q1,0.035636919283342866,0.0644697709204278,0.01119904839038672,0.0956633399915332
7953,568,Q2,0.05967501025198176,0.08082253794635791,0.01178298073126427,0.10299267311645743
7954,568,Q3,0.06977060524707579,0.095445027573994,0.01545110100138831,0.1257279300590983
7955,568,Q4,0.07528586224621704,0.12298780137242568,0.020928998608268003,0.1646956836638371
7956,568,Q5,0.20744436337107736,0.2681190201431815,0.03157300155954161,0.31644695983295984
7957,568,Business,0.4826410375000078,0.5025579102380997,0.014877046907421096,0.5548575750000034
7958,568,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7959,568,Susceptible,0.4833333333333333,0.7138095238095238,0.1680119853191562,0.98
7960,568,Infected,0.0,0.23819047619047615,0.15463083094115165,0.45
7961,568,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7962,568,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7963,568,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7964,568,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7965,568,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7966,569,Q1,0.035627002616676194,0.06446134413471352,0.01119777566001464,0.0956529649915332
7967,569,Q2,0.059670468585315085,0.08080956032731029,0.011782740635095748,0.10297867311645746
7968,569,Q3,0.06973151358040912,0.09542607971685113,0.015457111035843171,0.12571659672576502
7969,569,Q4,0.07527342474621702,0.12296788720575895,0.02093426324585384,0.16467920449717047
7970,569,Q5,0.20741994670441066,0.2680743899050863,0.03157610091230762,0.31643068899962656
7971,569,Business,0.4826410375000078,0.5026019330952426,0.014892821553120597,0.5548575750000034
7972,569,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7973,569,Susceptible,0.4833333333333333,0.7138095238095238,0.1680119853191562,0.98
7974,569,Infected,0.0,0.23819047619047615,0.15463083094115165,0.45
7975,569,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7976,569,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7977,569,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7978,569,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7979,569,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7980,570,Q1,0.035617085950009536,0.0644446202061421,0.011201190437623828,0.09564258999153323
7981,570,Q2,0.05966592691864842,0.08079212556540552,0.011785845800907704,0.10296467311645748
7982,570,Q3,0.06964562191374242,0.09540723471685113,0.015464323413048868,0.12570526339243165
7983,570,Q4,0.07518538724621704,0.12294893303909235,0.020941913728816642,0.16466272533050375
7984,570,Q5,0.20739553003774405,0.26803017109556243,0.0315792144472194,0.3164144181662932
7985,570,Business,0.4826410375000078,0.5026572359523854,0.014900664108833438,0.5548575750000034
7986,570,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
7987,570,Susceptible,0.48,0.7137142857142856,0.16814349772638965,0.98
7988,570,Infected,0.0,0.23828571428571424,0.1547540217772573,0.45
7989,570,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
7990,570,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
7991,570,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
7992,570,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
7993,570,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
7994,571,Q1,0.03560716928334287,0.06443043342042781,0.011200586215094826,0.09563221499153324
7995,571,Q2,0.05966138525198176,0.0807794222320722,0.011785176046592506,0.10295067311645748
7996,571,Q3,0.06954893024707579,0.09538190971685112,0.015471208071832162,0.12569393005909826
7997,571,Q4,0.07508654974621705,0.1229159560152828,0.020960123006270547,0.16464624616383713
7998,571,Q5,0.20737111337107736,0.26799496942889584,0.031569728877056856,0.31637294733295984
7999,571,Business,0.4826410375000078,0.5027167559523854,0.01489307093465538,0.5548575750000034
8000,571,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
8001,571,Susceptible,0.48,0.7136190476190476,0.16803886819569394,0.98
8002,571,Infected,0.0,0.23838095238095236,0.15464526007151022,0.45
8003,571,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
8004,571,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
8005,571,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
8006,571,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
8007,571,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
8008,572,Q1,0.0355972526166762,0.06441706949185637,0.011203642099249912,0.0956218399915332
8009,572,Q2,0.05965684358531509,0.08076239889873886,0.011779928835071382,0.10293667311645746
8010,572,Q3,0.06953863858040915,0.09535843614542257,0.015467646792052368,0.12568259672576498
8011,572,Q4,0.07500931224621703,0.12288791613433045,0.020968770004940438,0.1646297669971705
8012,572,Q5,0.20734669670441067,0.26795688776222915,0.03156915511382949,0.3163242764996265
8013,572,Business,0.4826410375000078,0.5027758645238141,0.014872682153678887,0.5548575750000034
8014,572,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
8015,572,Susceptible,0.48,0.7133333333333334,0.16799092946035027,0.98
8016,572,Infected,0.0,0.2386666666666667,0.1546058993925656,0.45
8017,572,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
8018,572,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
8019,572,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
8020,572,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
8021,572,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
8022,573,Q1,0.035587335950009534,0.06439959127757065,0.01120626673301782,0.09561146499153324
8023,573,Q2,0.059652301918648426,0.08074026699397696,0.011780043179710887,0.1029226731164575
8024,573,Q3,0.06945634691374243,0.09533722543113683,0.015473286893238238,0.1256712633924316
8025,573,Q4,0.07495727474621705,0.1228638533962352,0.020971627182021682,0.1646132878305038
8026,573,Q5,0.20732228003774406,0.26792607466699103,0.03156983752257491,0.31630440566629314
8027,573,Business,0.4826410375000078,0.5028306873809568,0.014853714557662184,0.5548575750000034
8028,573,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
8029,573,Susceptible,0.48,0.7133333333333334,0.16799092946035027,0.98
8030,573,Infected,0.0,0.2386666666666667,0.1546058993925656,0.45
8031,573,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
8032,573,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
8033,573,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
8034,573,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
8035,573,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
8036,574,Q1,0.03557741928334288,0.06438338163471352,0.011207330141446157,0.09560108999153323
8037,574,Q2,0.05964776025198176,0.08072519794635791,0.011783153122918274,0.1029086731164575
8038,574,Q3,0.06944605524707577,0.09531714614542257,0.015478886550298285,0.12565993005909826
8039,574,Q4,0.07486203724621704,0.12283481922956847,0.02098361346156373,0.16459680866383716
8040,574,Q5,0.20729786337107733,0.2678914558574672,0.031575820524098804,0.31627373483295984
8041,574,Business,0.4826410375000078,0.502884824523814,0.014839994109183038,0.5548575750000034
8042,574,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
8043,574,Susceptible,0.4766666666666667,0.7130476190476189,0.16827673999840204,0.98
8044,574,Infected,0.0,0.2389523809523809,0.15489222352019316,0.45
8045,574,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
8046,574,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
8047,574,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
8048,574,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
8049,574,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
8050,575,Q1,0.0355675026166762,0.06436597199185637,0.011210130131911477,0.09559071499153324
8051,575,Q2,0.0596432185853151,0.08071043747016743,0.011776782082259631,0.10289467311645747
8052,575,Q3,0.06943576358040912,0.09529401543113684,0.015482064240858934,0.12557179672576496
8053,575,Q4,0.07475239974621704,0.122806882205759,0.0209887949600656,0.16458032949717052
8054,575,Q5,0.20727344670441067,0.26785957990508624,0.0315796566959509,0.3162430639996265
8055,575,Business,0.4826410375000078,0.5029390645238139,0.014831400769277659,0.5548575750000034
8056,575,Government,0.1104088,0.11149329190476193,0.00047793254570493917,0.1123792666666668
8057,575,Susceptible,0.4766666666666667,0.7130476190476189,0.16827673999840204,0.98
8058,575,Infected,0.0,0.2389523809523809,0.15489222352019316,0.45
8059,575,Recovered_Immune,0.02,0.038285714285714284,0.01024684011909544,0.05666666666666665
8060,575,Death,0.0,0.009714285714285712,0.008179394496603386,0.03333333333333333
8061,575,Asymptomatic,0.9366666666666666,0.9727619047619048,0.019362633204857503,1.0
8062,575,Hospitalization,0.0,0.01666666666666667,0.013309502512973848,0.04666666666666667
8063,575,Severe,0.0,0.0008571428571428572,0.0018418171053155921,0.006666666666666667
8064,576,Q1,0.035554065116676206,0.0642887527826342,0.011168635371320113,0.09556796499153324
8065,576,Q2,0.059629072751981774,0.08068814389873885,0.011776353862436478,0.10287096478312416
8066,576,Q3,0.06918598858040911,0.0952590403120892,0.015494830129438319,0.12554623422576494
8067,576,Q4,0.0747305664128837,0.1227672298248066,0.020983409549956502,0.16454843366383726
8068,576,Q5,0.20723157170441064,0.2677321600135235,0.03162121661247885,0.3162023764996264
8069,576,Business,0.4827243375000077,0.5029530302380997,0.01467063947856769,0.5536655750000035
8070,576,Government,0.1108188833333334,0.11192295952380953,0.0005143781820135186,0.11284051666666682
8071,576,Susceptible,0.47,0.7087619047619047,0.17071295078179002,0.98
8072,576,Infected,0.0,0.2361904761904762,0.15382559255588799,0.43666666666666665
8073,576,Recovered_Immune,0.02,0.044571428571428574,0.012997819457801235,0.07
8074,576,Death,0.0,0.010476190476190476,0.00902000799432501,0.04
8075,576,Asymptomatic,0.9366666666666666,0.9714285714285714,0.02014685314410113,1.0
8076,576,Hospitalization,0.0,0.017428571428571432,0.014053993711007023,0.04666666666666667
8077,576,Severe,0.0,0.0006666666666666666,0.0015532863266952467,0.006666666666666667
8078,577,Q1,0.035554065116676206,0.0642887527826342,0.011168635371320113,0.09556796499153324
8079,577,Q2,0.059629072751981774,0.08068814389873885,0.011776353862436478,0.10287096478312416
8080,577,Q3,0.06918598858040911,0.0952590403120892,0.015494830129438319,0.12554623422576494
8081,577,Q4,0.0747305664128837,0.1227672298248066,0.020983409549956502,0.16454843366383726
8082,577,Q5,0.20723157170441064,0.2677321600135235,0.03162121661247885,0.3162023764996264
8083,577,Business,0.4827243375000077,0.5029530302380997,0.01467063947856769,0.5536655750000035
8084,577,Government,0.1108188833333334,0.11192295952380953,0.0005143781820135186,0.11284051666666682
8085,577,Susceptible,0.47,0.7087619047619047,0.17071295078179002,0.98
8086,577,Infected,0.0,0.2361904761904762,0.15382559255588799,0.43666666666666665
8087,577,Recovered_Immune,0.02,0.044571428571428574,0.012997819457801235,0.07
8088,577,Death,0.0,0.010476190476190476,0.00902000799432501,0.04
8089,577,Asymptomatic,0.9366666666666666,0.9714285714285714,0.02014685314410113,1.0
8090,577,Hospitalization,0.0,0.017428571428571432,0.014053993711007023,0.04666666666666667
8091,577,Severe,0.0,0.0006666666666666666,0.0015532863266952467,0.006666666666666667
8092,578,Q1,0.035554065116676206,0.0642887527826342,0.011168635371320113,0.09556796499153324
8093,578,Q2,0.059629072751981774,0.08068814389873885,0.011776353862436478,0.10287096478312416
8094,578,Q3,0.06918598858040911,0.0952590403120892,0.015494830129438319,0.12554623422576494
8095,578,Q4,0.0747305664128837,0.1227672298248066,0.020983409549956502,0.16454843366383726
